"ne0005" "ne0006" "ne0009" "ne0024" "ne0039" "ne0043" "ne0044" "ne0061" "ne0063" "ne0066" "ne0067" "ne0068" "ne0072" "ne0075" "ne0106" "ne0111" "ne0112" "ne0113" "ne0116" "ne0118" "ne0143" "ne0146" "ne0149" "ne0151" "ne0162" "ne0166" "ne0171" "ne0175" "ne0180" "ne0182" "ne0183" "ne0186" "ne0193" "ne0200" "ne0231" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0253" "ne0256" "ne0260" "ne0266" "ne0284" "ne0285" "ne0286" "ne0289" "ne0291" "ne0301" "ne0304" "ne0320" "ne0327" "ne0328" "ne0329"
"imaginar" 0.00761571121223083 0.0048345768939455 0.00784341687760704 0.00353260149605673 0.00112242263701974 0 0 0.00136091453456723 0 0 0.00136500136500137 0 0 0.00156406406406406 0 0.00223229234100498 0 0.00395922003365337 0 0 0 0.000876854547367683 0.00189937130809702 0.00754446519172372 0 0.00291031853436359 0.00202298106489723 0.00135204564506098 0 0.00518215266621755 0.00094237383970221 0.00380901594073171 0.0140437603572733 0 0.00301829084250558 0 0 0 0 0.00138241840275378 0 0 0 0.00114917431825234 0.00136952532252321 0.00294863478209589 0.00155634756353789 0.00293418620345647 0 0.00215796288303841 0 0 0.00158835418710018 0.00287538098798091 0.00749850029994001
"inesperado" 0 0.000402881407828792 0.000713037897964277 0.00353260149605673 0.00561211318509872 0 0 0.00272182906913446 0 0.00232688011913626 0 0 0.00344851369059935 0.00156406406406406 0 0 0 0 0 0.00255905008061008 0.00264634275431354 0.00350741818947073 0.00379874261619404 0 0 0.00436547780154538 0.0182068295840751 0 0 0 0.00471186919851105 0.00190450797036586 0 0 0 0 0 0.00437917846611976 0 0 0.00244819017541283 0.00101933681946526 0.000897980441985974 0.00574587159126168 0 0 0.00155634756353789 0 0 0.00215796288303841 0 0 0.00555923965485064 0.00533999326339311 0.00321364298568858
"inútiles" 0 0.000805762815657583 0.00213911369389283 0.000883150374014183 0.00673453582211846 0 0 0 0.0032249742002064 0 0 0.0015938795027096 0.00344851369059935 0 0 0.00223229234100498 0.00209586485863392 0.00197961001682669 0.00331455087835598 0.00511810016122015 0.00529268550862708 0.00175370909473537 0.00379874261619404 0.00754446519172372 0 0.00582063706872717 0 0.00405613693518293 0.00276349969601503 0.00518215266621755 0.00471186919851105 0.00380901594073171 0.00280875207145465 0 0.00100609694750186 0.00162266539016989 0 0 0.00148442834664371 0.00138241840275378 0.00122409508770641 0.00101933681946526 0.00808182397787376 0.00574587159126168 0.00273905064504643 0 0.00155634756353789 0.00293418620345647 0 0 0 0 0.00158835418710018 0.0016430748502748 0.00428485731425144
"lograba" 0.00190392780305771 0.000805762815657583 0 0.00176630074802837 0 0.00781860828772478 0 0.00136091453456723 0.0016124871001032 0.00232688011913626 0 0 0.00344851369059935 0.00782032032032032 0 0 0 0.00395922003365337 0 0 0 0.00263056364210305 0 0.00377223259586186 0.003180358108323 0.00145515926718179 0 0 0.00276349969601503 0 0.00282712151910663 0.00952253985182928 0 0 0.00100609694750186 0.00162266539016989 0 0 0 0 0.00367228526311924 0.00305801045839577 0 0.00114917431825234 0.00273905064504643 0.00147431739104794 0.00155634756353789 0 0 0.00215796288303841 0 0 0.00833885948227595 0.00657229940109922 0.00214242865712572
"minas" 0 0 0.000713037897964277 0.00883150374014183 0.00336726791105923 0 0 0.00136091453456723 0 0.00232688011913626 0.00273000273000273 0.0015938795027096 0 0.00156406406406406 0 0 0 0.00197961001682669 0 0 0 0 0 0.00188611629793093 0 0.0334686631451812 0 0 0.00276349969601503 0.0155464579986526 0 0.00380901594073171 0 0 0 0.00324533078033979 0.0209985624061122 0 0.0118754267731497 0 0 0.00101933681946526 0 0.00114917431825234 0.00273905064504643 0 0.00466904269061367 0 0 0 0.00592311792927797 0 0 0 0
"mulas" 0 0.00402881407828792 0.00285215159185711 0.00264945112204255 0 0 0 0.00408274360370169 0.0016124871001032 0.0186150409530901 0 0.00478163850812879 0 0 0 0 0.00628759457590175 0 0.00994365263506795 0 0 0 0.00379874261619404 0 0 0.00291031853436359 0 0 0.0082904990880451 0 0 0 0 0 0 0 0.0048458220937182 0.00875835693223951 0.00593771338657483 0.0179714392357991 0 0 0.00538788265191584 0 0 0 0.00155634756353789 0 0 0.00431592576607682 0 0 0 0.0012323061377061 0
"mur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163787685451464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nido" 0.00761571121223083 0.00161152563131517 0.00570430318371421 0 0 0.00781860828772478 0 0.00272182906913446 0.0032249742002064 0 0.00136500136500137 0 0 0.00156406406406406 0 0 0 0 0.00662910175671197 0 0 0 0 0.00188611629793093 0 0 0 0 0.00276349969601503 0 0.00282712151910663 0.00380901594073171 0.00842625621436396 0 0.00201219389500372 0.00162266539016989 0 0.00145972615537325 0.00445328503993112 0.00138241840275378 0.00367228526311924 0.00407734727786102 0.00179596088397195 0 0.00410857596756964 0.00147431739104794 0.00466904269061367 0.00586837240691294 0 0.00431592576607682 0 0 0.00158835418710018 0.0016430748502748 0.0139257862713172
"oscuras" 0 0 0 0.00353260149605673 0.0078569584591382 0 0 0.00136091453456723 0.016124871001032 0 0.00136500136500137 0.00478163850812879 0.0137940547623974 0.00469219219219219 0 0.00223229234100498 0.00628759457590175 0.00593883005048006 0.0149154789526019 0.00511810016122015 0.00264634275431354 0.00350741818947073 0.00189937130809702 0 0.00954107432496899 0 0 0.00270409129012195 0.00552699939203007 0.00518215266621755 0 0 0.00561750414290931 0.0104004160166407 0.00301829084250558 0.00324533078033979 0 0 0.00148442834664371 0.00276483680550755 0 0 0 0 0 0 0 0.00293418620345647 0 0.00215796288303841 0.00118462358585559 0 0.00198544273387523 0.000821537425137402 0
"petróleo" 0 0.00161152563131517 0.00427822738778566 0.00176630074802837 0.00112242263701974 0 0 0 0.0145123839009288 0.00465376023827252 0.00955500955500956 0.00318775900541919 0 0.00469219219219219 0 0.00446458468200996 0.00628759457590175 0.00197961001682669 0.00497182631753397 0.00255905008061008 0 0 0 0 0 0.0101861148702726 0.0060689431946917 0 0 0.0932787479919158 0 0 0 0 0.00100609694750186 0 0.0016152740312394 0 0 0.00138241840275378 0 0 0.000897980441985974 0 0 0 0.00155634756353789 0.00293418620345647 0 0 0.00355387075756678 0 0 0.000821537425137402 0.00107121432856286
"poetas" 0.00190392780305771 0.000402881407828792 0.00285215159185711 0.0052989022440851 0 0 0 0 0 0 0.00136500136500137 0.0015938795027096 0.00344851369059935 0 0 0.00446458468200996 0 0 0 0 0.00264634275431354 0 0.00379874261619404 0.00565834889379279 0.00954107432496899 0.00145515926718179 0 0.00270409129012195 0.00276349969601503 0 0.00376949535880884 0.00190450797036586 0 0.0104004160166407 0.00201219389500372 0 0 0.0029194523107465 0.00148442834664371 0 0.00367228526311924 0.0132513786530483 0 0.0160884404555327 0 0 0.00622539025415156 0 0.0070402703463813 0.00215796288303841 0 0 0.00119126564032514 0.000410768712568701 0.00535607164281429
"prisión" 0 0.000805762815657583 0.00570430318371421 0.000883150374014183 0 0.00781860828772478 0.00504133897963299 0.00136091453456723 0 0 0 0 0 0.00156406406406406 0.0267451190157796 0 0.00628759457590175 0.00593883005048006 0 0.00767715024183023 0 0.000876854547367683 0.0151949704647762 0 0 0 0 0 0 0 0.00188474767940442 0.00190450797036586 0 0 0.00201219389500372 0.00649066156067957 0.0048458220937182 0.00875835693223951 0.00296885669328742 0.00414725520826133 0 0.00203867363893051 0 0.00229834863650467 0.00273905064504643 0.00147431739104794 0 0.00293418620345647 0 0 0.00355387075756678 0 0.00397088546775045 0.000410768712568701 0.00428485731425144
"prometido" 0.00190392780305771 0.00161152563131517 0.00142607579592855 0.00441575187007092 0.00224484527403949 0 0 0.00408274360370169 0 0 0.00136500136500137 0.0015938795027096 0.00344851369059935 0 0.00668627975394491 0 0 0.00197961001682669 0.00165727543917799 0.00255905008061008 0 0.00263056364210305 0.00379874261619404 0 0.003180358108323 0.00145515926718179 0.00404596212979447 0.00270409129012195 0.00552699939203007 0 0.00376949535880884 0.00190450797036586 0.00280875207145465 0 0.00100609694750186 0.00162266539016989 0 0 0 0.00138241840275378 0.00122409508770641 0.00101933681946526 0 0.00459669727300934 0 0.00294863478209589 0.00155634756353789 0 0 0.00215796288303841 0.00355387075756678 0 0.00675050529517577 0.00328614970054961 0.00214242865712572
"redondel" 0 0.000402881407828792 0.000713037897964277 0.000883150374014183 0.00112242263701974 0 0 0 0.0016124871001032 0 0 0 0 0 0 0 0 0 0.00165727543917799 0 0 0 0.00189937130809702 0 0 0.00145515926718179 0 0 0 0 0 0 0 0 0.00704267863251303 0 0 0 0 0 0 0.00101933681946526 0.0574707482871023 0.00344752295475701 0 0 0.00155634756353789 0 0 0.00431592576607682 0 0 0 0 0
"riquezas" 0 0.00161152563131517 0.00641734108167849 0.00264945112204255 0 0 0.010082677959266 0.00272182906913446 0 0 0 0 0 0 0 0 0 0.00395922003365337 0 0 0 0 0 0.00377223259586186 0 0.00582063706872717 0 0.00811227387036586 0.00276349969601503 0 0.00094237383970221 0 0 0 0 0.00162266539016989 0 0 0 0 0.00489638035082565 0.0173287259309093 0.00359192176794389 0.00229834863650467 0 0 0 0 0 0 0.00236924717171119 0 0.00119126564032514 0.00657229940109922 0.00107121432856286
"roce" 0 0.000805762815657583 0.00713037897964277 0.00353260149605673 0.00112242263701974 0 0 0.00136091453456723 0 0 0.00273000273000273 0 0.00344851369059935 0.00156406406406406 0 0 0 0.00197961001682669 0 0 0.00529268550862708 0.000876854547367683 0 0 0.015901790541615 0.00291031853436359 0 0 0.00276349969601503 0.00518215266621755 0.00471186919851105 0 0 0 0.00201219389500372 0.00162266539016989 0 0 0 0 0.00734457052623848 0.00509668409732628 0.00269394132595792 0.00344752295475701 0 0.00147431739104794 0 0.00293418620345647 0 0.00431592576607682 0 0.0218674830527006 0.00516215110807559 0.00328614970054961 0
"sosiego" 0.00571178340917312 0.00402881407828792 0.00142607579592855 0.00441575187007092 0.00112242263701974 0 0 0.00272182906913446 0 0 0 0 0 0.00312812812812813 0 0 0 0 0 0 0 0.0131528182105152 0.00379874261619404 0.00565834889379279 0.003180358108323 0 0.00202298106489723 0 0.0082904990880451 0.00518215266621755 0.0122508599161287 0.00571352391109757 0 0 0.00704267863251303 0 0 0 0 0 0 0 0.000897980441985974 0 0.00410857596756964 0.00294863478209589 0.00155634756353789 0.00293418620345647 0.0070402703463813 0.00215796288303841 0 0 0.000397088546775045 0.000410768712568701 0
"ten" 0.00190392780305771 0.00765474674874704 0.00213911369389283 0.0052989022440851 0.00224484527403949 0 0 0 0.0016124871001032 0.00698064035740879 0 0.00478163850812879 0.0068970273811987 0 0 0.00446458468200996 0.00209586485863392 0.00197961001682669 0.00165727543917799 0 0 0.00175370909473537 0.00189937130809702 0.00188611629793093 0 0.00145515926718179 0 0.00405613693518293 0 0 0.00282712151910663 0.00190450797036586 0.00280875207145465 0 0.00201219389500372 0 0 0.00145972615537325 0.00148442834664371 0 0 0.00305801045839577 0.000897980441985974 0 0.00273905064504643 0 0.00155634756353789 0 0 0.00431592576607682 0.00592311792927797 0 0.00158835418710018 0.00246461227541221 0
"tontería" 0.00571178340917312 0.0048345768939455 0.00285215159185711 0.00353260149605673 0.00224484527403949 0 0 0 0.0016124871001032 0 0.00273000273000273 0.00318775900541919 0.0068970273811987 0.00312812812812813 0 0.00446458468200996 0.00419172971726783 0 0 0.00767715024183023 0.00529268550862708 0 0 0.00188611629793093 0.00636071621664599 0 0.0060689431946917 0.00135204564506098 0 0 0 0 0.00280875207145465 0 0.00201219389500372 0.00811332695084947 0.0032305480624788 0 0.00742214173321854 0.00414725520826133 0.00122409508770641 0 0.000897980441985974 0 0.00136952532252321 0.00147431739104794 0.00311269512707578 0 0 0 0.00118462358585559 0 0.000794177093550091 0.00246461227541221 0.00321364298568858
"vigor" 0 0.00322305126263033 0.00499126528574994 0 0.0101018037331777 0 0 0 0 0 0 0 0 0.00312812812812813 0.0133725595078898 0 0 0 0 0 0 0.000876854547367683 0 0.00188611629793093 0.003180358108323 0.00145515926718179 0 0 0.0082904990880451 0 0.00188474767940442 0.00190450797036586 0 0 0.00100609694750186 0 0.0016152740312394 0 0.00148442834664371 0 0.00244819017541283 0.00203867363893051 0.00448990220992987 0.0114917431825234 0.00273905064504643 0.00589726956419178 0.00311269512707578 0 0.0140805406927626 0 0.00118462358585559 0 0.00119126564032514 0.00410768712568701 0.00214242865712572
"amoroso" 0.00380785560611542 0.00241728844697275 0.000713037897964277 0 0.00224484527403949 0 0 0 0 0.00232688011913626 0 0 0 0.00156406406406406 0 0 0.00209586485863392 0 0 0 0 0.000876854547367683 0.00189937130809702 0.00188611629793093 0.00954107432496899 0.00582063706872717 0 0.00540818258024391 0.00552699939203007 0 0.00565424303821326 0.00190450797036586 0 0.0104004160166407 0 0 0 0.00145972615537325 0.00148442834664371 0.00138241840275378 0.00244819017541283 0.00305801045839577 0.00179596088397195 0.00114917431825234 0.00547810129009285 0.00589726956419178 0.00155634756353789 0 0 0 0 0 0.00675050529517577 0.00369691841311831 0.00107121432856286
"andalucía" 0 0 0 0 0.0168363395552962 0 0 0.00136091453456723 0.0112874097007224 0 0 0.00478163850812879 0 0.00156406406406406 0 0.00892916936401991 0 0 0 0 0 0 0.00759748523238808 0.00754446519172372 0.00636071621664599 0.00145515926718179 0 0.00405613693518293 0 0 0.00094237383970221 0 0.00842625621436396 0 0.00100609694750186 0 0.0016152740312394 0.0029194523107465 0.00890657007986224 0 0.00122409508770641 0.00305801045839577 0.00538788265191584 0 0.00273905064504643 0.00147431739104794 0.00155634756353789 0 0.0281610813855252 0.00215796288303841 0.00118462358585559 0 0.00158835418710018 0.000410768712568701 0.00107121432856286
"aristocrática" 0 0.000402881407828792 0.00142607579592855 0.000883150374014183 0 0 0 0.00136091453456723 0 0.00232688011913626 0.00273000273000273 0.0015938795027096 0 0 0 0.00223229234100498 0.0125751891518035 0 0.00165727543917799 0.00511810016122015 0 0 0 0.00754446519172372 0.003180358108323 0.00145515926718179 0 0.00135204564506098 0 0 0.00282712151910663 0 0 0 0 0.00162266539016989 0 0.00145972615537325 0.00296885669328742 0.00414725520826133 0 0 0.00179596088397195 0 0 0.00147431739104794 0.00311269512707578 0 0 0 0.00236924717171119 0 0.00714759384195082 0.00985844910164882 0
"arroz" 0.00190392780305771 0.00322305126263033 0.000713037897964277 0.00176630074802837 0 0 0.00504133897963299 0.00136091453456723 0.0032249742002064 0.00232688011913626 0.00136500136500137 0.00318775900541919 0 0.00312812812812813 0 0.00446458468200996 0.00209586485863392 0 0.00828637719588996 0 0 0 0.00189937130809702 0 0.00636071621664599 0.00145515926718179 0.0060689431946917 0 0 0 0 0 0 0 0.00603658168501117 0.0178493192918688 0.0306902065935486 0 0.00296885669328742 0 0.00244819017541283 0 0.000897980441985974 0 0 0.00147431739104794 0.00155634756353789 0 0 0.00431592576607682 0 0 0 0.000821537425137402 0.00107121432856286
"comprendido" 0.013327494621404 0.00322305126263033 0.00142607579592855 0.00618205261809928 0.00112242263701974 0 0 0.00136091453456723 0.0016124871001032 0 0.00273000273000273 0.00318775900541919 0 0 0 0.00446458468200996 0.00838345943453566 0 0.00331455087835598 0.00255905008061008 0 0.00175370909473537 0.00379874261619404 0.00188611629793093 0 0.00291031853436359 0.00404596212979447 0 0 0 0.00471186919851105 0.00190450797036586 0.00842625621436396 0.0104004160166407 0.00100609694750186 0 0 0 0.00296885669328742 0.00138241840275378 0.00122409508770641 0 0 0.00114917431825234 0.00273905064504643 0.00147431739104794 0 0 0.0070402703463813 0.00215796288303841 0.00592311792927797 0 0.000794177093550091 0.00328614970054961 0
"comunicación" 0 0.00362593267045912 0.00285215159185711 0.00176630074802837 0.00112242263701974 0 0 0 0.0016124871001032 0 0 0.0015938795027096 0 0.00156406406406406 0 0 0.00209586485863392 0.00593883005048006 0.00165727543917799 0.00255905008061008 0.00264634275431354 0.00263056364210305 0.00569811392429106 0.00377223259586186 0 0.00145515926718179 0.00202298106489723 0.00135204564506098 0.00276349969601503 0 0.00094237383970221 0.00190450797036586 0 0 0.00201219389500372 0 0.0016152740312394 0.00583890462149301 0.00148442834664371 0 0 0.00509668409732628 0 0.00344752295475701 0.00410857596756964 0.00589726956419178 0 0 0.0140805406927626 0.00215796288303841 0.00118462358585559 0 0.00198544273387523 0.00492922455082441 0.00107121432856286
"confesor" 0 0.00201440703914396 0.00142607579592855 0 0 0 0 0.0149700598802395 0 0.00465376023827252 0.00136500136500137 0.0015938795027096 0.0137940547623974 0.00156406406406406 0 0 0.00628759457590175 0.00197961001682669 0 0 0 0 0.00189937130809702 0.0113166977875856 0 0 0 0 0.00552699939203007 0 0.00376949535880884 0.013331555792561 0.00280875207145465 0 0.00100609694750186 0 0 0 0 0.00138241840275378 0.00244819017541283 0 0 0 0.00136952532252321 0 0.00155634756353789 0 0 0.00215796288303841 0 0.0218674830527006 0.00714759384195082 0.00246461227541221 0.00107121432856286
"conocen" 0 0.00120864422348637 0.00213911369389283 0.00353260149605673 0.00897938109615795 0 0 0.00408274360370169 0.0016124871001032 0.00232688011913626 0.00273000273000273 0.0015938795027096 0 0 0.00668627975394491 0.00223229234100498 0.00209586485863392 0.00791844006730674 0 0.00255905008061008 0.00793902826294062 0 0.00569811392429106 0.00188611629793093 0 0 0.00202298106489723 0.00270409129012195 0 0 0.00188474767940442 0 0.00280875207145465 0 0 0 0.0048458220937182 0 0 0.00691209201376889 0.00122409508770641 0.00101933681946526 0 0.00919339454601869 0 0 0.00155634756353789 0.00586837240691294 0 0.00215796288303841 0 0 0.00317670837420036 0.00246461227541221 0.00214242865712572
"desgraciada" 0.00761571121223083 0.00201440703914396 0.0171129095511426 0 0 0 0.015124016938899 0 0.0016124871001032 0 0 0 0 0 0 0.00223229234100498 0 0.00593883005048006 0.00165727543917799 0 0 0 0 0 0.00636071621664599 0 0 0.00270409129012195 0 0 0 0 0 0 0.00201219389500372 0 0 0.00437917846611976 0.00148442834664371 0 0.00122409508770641 0.00203867363893051 0 0 0.00410857596756964 0.00147431739104794 0 0.00586837240691294 0 0 0.00118462358585559 0 0.00317670837420036 0.00533999326339311 0.00214242865712572
"echa" 0.00190392780305771 0.00322305126263033 0.00713037897964277 0.00353260149605673 0.00112242263701974 0 0 0 0.0032249742002064 0 0.00273000273000273 0.0015938795027096 0.0068970273811987 0.00625625625625626 0.00668627975394491 0.00446458468200996 0 0.00395922003365337 0.00331455087835598 0.00255905008061008 0 0.00789169092630914 0.00189937130809702 0 0.003180358108323 0.00145515926718179 0.00404596212979447 0 0.00276349969601503 0.0103643053324351 0 0.00190450797036586 0.00280875207145465 0 0.00201219389500372 0.00324533078033979 0.0016152740312394 0 0 0.00276483680550755 0 0.00509668409732628 0 0 0 0 0.00155634756353789 0.00586837240691294 0.0070402703463813 0 0.00592311792927797 0.0218674830527006 0 0 0.00107121432856286
"elemento" 0.00190392780305771 0.00402881407828792 0 0.000883150374014183 0.00112242263701974 0 0 0 0.0016124871001032 0.00232688011913626 0 0 0 0.00156406406406406 0 0.0133937540460299 0.0167669188690713 0.00197961001682669 0.00497182631753397 0.00255905008061008 0 0.00263056364210305 0.00379874261619404 0.00377223259586186 0.003180358108323 0 0.00202298106489723 0 0 0 0.00282712151910663 0 0 0 0.00301829084250558 0.00162266539016989 0.008076370156197 0.0029194523107465 0.00148442834664371 0.00276483680550755 0 0.00101933681946526 0 0 0.00136952532252321 0.00294863478209589 0.00933808538122734 0 0 0 0.00118462358585559 0 0.00158835418710018 0.00246461227541221 0.00321364298568858
"enviaba" 0 0.000402881407828792 0.00213911369389283 0.00176630074802837 0.00112242263701974 0.00781860828772478 0 0 0.0032249742002064 0.00232688011913626 0.00682500682500682 0.00318775900541919 0 0 0 0.00446458468200996 0.00209586485863392 0 0.00165727543917799 0 0 0 0 0.00754446519172372 0.003180358108323 0.00727579633590896 0.00404596212979447 0 0 0.00518215266621755 0.00094237383970221 0.00571352391109757 0 0 0.00100609694750186 0.00486799617050968 0 0.00145972615537325 0.00296885669328742 0.00138241840275378 0.00489638035082565 0 0.00269394132595792 0.00344752295475701 0.00136952532252321 0 0.00155634756353789 0 0 0 0.00473849434342238 0 0.00277961982742532 0.00451845583825571 0.00428485731425144
"escasa" 0.00190392780305771 0.00282016985480154 0.00427822738778566 0.000883150374014183 0 0 0 0.00136091453456723 0 0 0.00273000273000273 0.0015938795027096 0 0.00312812812812813 0 0.00669687702301493 0 0.00395922003365337 0 0 0.00264634275431354 0.00613798183157378 0 0.00188611629793093 0.012721432433292 0.00145515926718179 0 0 0 0 0.00282712151910663 0.00380901594073171 0 0 0.00100609694750186 0.00486799617050968 0 0 0.00148442834664371 0 0 0.00509668409732628 0 0.00229834863650467 0.00273905064504643 0.0103202217373356 0 0.00586837240691294 0 0 0 0 0.00317670837420036 0.00287538098798091 0.00214242865712572
"escrúpulos" 0.00190392780305771 0.00362593267045912 0 0.00264945112204255 0.00112242263701974 0 0 0.00272182906913446 0.0016124871001032 0 0 0 0 0.00469219219219219 0 0 0 0 0.00165727543917799 0.00255905008061008 0.00264634275431354 0.00175370909473537 0.00379874261619404 0 0 0.00291031853436359 0 0.00270409129012195 0 0 0.00659661687791547 0.00571352391109757 0 0 0.00201219389500372 0.00162266539016989 0 0 0 0 0.0097927607016513 0.00407734727786102 0.00538788265191584 0.00114917431825234 0.00136952532252321 0.00294863478209589 0 0 0 0 0.00118462358585559 0 0.00397088546775045 0.00328614970054961 0
"estampa" 0.00380785560611542 0.00362593267045912 0.00285215159185711 0.00176630074802837 0 0 0 0.0136091453456723 0 0 0 0 0 0.00156406406406406 0.0133725595078898 0 0 0 0 0 0 0.00613798183157378 0.00189937130809702 0.00377223259586186 0 0 0 0 0.00276349969601503 0 0.00565424303821326 0.013331555792561 0 0 0.00201219389500372 0.00162266539016989 0.0048458220937182 0.0029194523107465 0.00593771338657483 0.00414725520826133 0.00122409508770641 0 0.00359192176794389 0 0 0.00442295217314383 0.00311269512707578 0 0.0070402703463813 0.00215796288303841 0 0 0.00119126564032514 0.000410768712568701 0
"habido" 0 0 0 0.00176630074802837 0 0 0 0 0 0 0.00273000273000273 0.00796939751354798 0.00344851369059935 0 0 0.00892916936401991 0.00838345943453566 0 0.00165727543917799 0.0179133505642705 0 0.00438427273683841 0 0.0113166977875856 0.003180358108323 0.00145515926718179 0.0060689431946917 0.00946431951542684 0.00276349969601503 0 0.00188474767940442 0 0.00280875207145465 0 0.00201219389500372 0.00324533078033979 0.0016152740312394 0.00583890462149301 0.00296885669328742 0.00691209201376889 0 0.00509668409732628 0 0.00114917431825234 0 0 0 0 0.0070402703463813 0.00647388864911524 0.00473849434342238 0 0 0 0.00214242865712572
"hablo" 0.00761571121223083 0.00282016985480154 0.000713037897964277 0.000883150374014183 0.00448969054807897 0 0.015124016938899 0 0.0016124871001032 0 0.00136500136500137 0 0.0103455410717981 0 0 0.00669687702301493 0 0.00395922003365337 0.00165727543917799 0.00511810016122015 0 0.0052611272842061 0.00379874261619404 0.00754446519172372 0 0.00145515926718179 0 0.00405613693518293 0.00552699939203007 0 0 0.00761803188146342 0.00842625621436396 0 0 0 0 0 0.00148442834664371 0 0 0.00305801045839577 0.00179596088397195 0 0.00136952532252321 0.00442295217314383 0.00466904269061367 0.00880255861036941 0 0.00431592576607682 0.00236924717171119 0 0.00238253128065027 0.000410768712568701 0
"lazo" 0 0.00322305126263033 0.00285215159185711 0.000883150374014183 0.00561211318509872 0 0 0.00136091453456723 0.0032249742002064 0.00232688011913626 0.00136500136500137 0 0.00344851369059935 0.00312812812812813 0 0.00223229234100498 0.00419172971726783 0 0.00331455087835598 0 0 0.000876854547367683 0.00379874261619404 0.026405628171033 0.015901790541615 0 0 0.00135204564506098 0 0 0.00094237383970221 0 0.0140437603572733 0.0104004160166407 0.00201219389500372 0.00162266539016989 0.0032305480624788 0.0029194523107465 0.00296885669328742 0.00138241840275378 0 0 0.000897980441985974 0.00459669727300934 0.00136952532252321 0.00147431739104794 0 0 0 0 0.00118462358585559 0 0.000397088546775045 0.00205384356284351 0
"logrado" 0 0.000805762815657583 0.00213911369389283 0.00176630074802837 0 0 0.00504133897963299 0 0 0 0 0 0 0 0 0 0 0.00197961001682669 0 0 0.00529268550862708 0.00263056364210305 0 0.00565834889379279 0.003180358108323 0.00145515926718179 0.00202298106489723 0.00540818258024391 0 0 0.00376949535880884 0.00571352391109757 0 0 0.00402438779000744 0 0 0.00145972615537325 0 0 0 0 0 0.00114917431825234 0 0.00147431739104794 0.00466904269061367 0.00586837240691294 0 0.00431592576607682 0.00118462358585559 0.0218674830527006 0.00595632820162568 0.00410768712568701 0.0139257862713172
"monótona" 0 0 0.000713037897964277 0.000883150374014183 0.00673453582211846 0 0 0 0.0016124871001032 0.00465376023827252 0.00136500136500137 0 0 0.00312812812812813 0 0.00223229234100498 0.00209586485863392 0 0.00828637719588996 0.00255905008061008 0.00264634275431354 0 0 0 0 0.00727579633590896 0 0 0 0 0 0.00190450797036586 0 0 0.00100609694750186 0.00324533078033979 0.0016152740312394 0 0.00148442834664371 0.00276483680550755 0.00856866561394489 0.00713535773625679 0.00179596088397195 0.00344752295475701 0.00136952532252321 0 0.00155634756353789 0.00293418620345647 0 0.00215796288303841 0.00355387075756678 0 0.00516215110807559 0.00410768712568701 0
"na" 0 0 0 0 0 0 0 0 0.0096749226006192 0 0 0 0 0 0 0.00446458468200996 0.00419172971726783 0 0.00165727543917799 0 0.00529268550862708 0.0175370909473537 0 0 0 0 0 0.00135204564506098 0 0 0.00094237383970221 0 0 0 0.00301829084250558 0.00162266539016989 0 0 0 0.00138241840275378 0 0 0.0386131590053969 0 0 0 0 0 0 0.00215796288303841 0 0 0 0.000410768712568701 0
"necesaria" 0.00571178340917312 0.00161152563131517 0.000713037897964277 0.00264945112204255 0.00112242263701974 0 0 0.00272182906913446 0 0 0.00136500136500137 0.00318775900541919 0 0.00156406406406406 0 0.00223229234100498 0 0 0 0.00255905008061008 0.00264634275431354 0.00263056364210305 0.00189937130809702 0 0 0.00291031853436359 0.00202298106489723 0.00135204564506098 0.00552699939203007 0.0103643053324351 0.00753899071761768 0.00380901594073171 0.00280875207145465 0 0.00100609694750186 0 0 0.0029194523107465 0 0.00138241840275378 0 0 0.00269394132595792 0.00229834863650467 0.00273905064504643 0.00147431739104794 0 0.00293418620345647 0.0070402703463813 0.00215796288303841 0.00473849434342238 0 0.00476506256130054 0.00410768712568701 0
"ocupaban" 0 0.00201440703914396 0.00285215159185711 0.000883150374014183 0.00112242263701974 0 0 0 0.008062435500516 0 0 0 0 0 0 0 0.00419172971726783 0 0.00331455087835598 0.00511810016122015 0.00264634275431354 0.00175370909473537 0 0 0 0.00582063706872717 0 0 0 0.00518215266621755 0 0.00190450797036586 0 0 0.00100609694750186 0.00649066156067957 0.0016152740312394 0.00145972615537325 0 0.00276483680550755 0.00244819017541283 0.00203867363893051 0.00359192176794389 0.010342568864271 0.00136952532252321 0.00294863478209589 0.00155634756353789 0.00293418620345647 0 0 0 0 0.00317670837420036 0.00575076197596181 0.00107121432856286
